주소,Latitude,Longitude,이름,설명,종류
서울특별시 동작구 흑석로6길31,37.5054651,126.9558991,의류,흑석동,의류수거함
서울특별시 동작구 흑석로6가길19,37.5058884,126.9559784,의류,흑석동,의류수거함
서울특별시 동작구 흑석로6나길28,37.5054624,126.955557,의류,흑석동,의류수거함
서울특별시 동작구 흑석로6나길6,37.5055155,126.956621,의류,흑석동,의류수거함
서울특별시 동작구 흑석로3길25,37.507788,126.9560031,의류,흑석동,의류수거함
서울특별시 동작구 흑석로11길43,37.5089379,126.9587771,의류,흑석동,의류수거함
서울특별시 동작구 흑석로5길73,37.5091626,126.9576838,의류,흑석동,의류수거함
서울특별시 동작구 현충로6길11,37.5066716,126.9657736,의류,흑석동,의류수거함
서울특별시 동작구 현충로118,37.5068345,126.9664323,의류,흑석동,의류수거함
서울특별시 동작구 흑석로5길9(1),37.506842,126.9568775,의류,흑석동,의류수거함
서울특별시 동작구 흑석로5길9(2),37.506842,126.9568775,의류,흑석동,의류수거함
서울특별시 동작구 흑석로8길19,37.5068026,126.9599376,의류,흑석동,의류수거함
서울특별시 동작구 동작대로 9길 36,37.4807508,126.9796069,의류,흑석동,의류수거함
서울특별시 동작구 동작대로 17길 35,37.4827999,126.9778857,의류,사당1동,의류수거함
서울특별시 동작구 사당로 22길 75,37.4801452,126.9771277,의류,사당1동,의류수거함
서울특별시 동작구 남부순환로 258가길 17,37.4799015,126.9404631,의류,사당1동,의류수거함
서울특별시 동작구 남부순환로 259가길 13,37.4766361,126.9731798,의류,사당1동,의류수거함
서울특별시 동작구 남부순환로 259길 18,37.4767581,126.9722458,의류,사당1동,의류수거함
서울특별시 동작구 남부순환로 255길 7,37.47621,126.9710373,의류,사당1동,의류수거함
서울특별시 동작구 남부순환로 257길 10,37.4762604,126.9722141,의류,사당1동,의류수거함
서울특별시 동작구 남부순환로 255길 18,37.477165,126.9704251,의류,사당1동,의류수거함
서울특별시 동작구 남부순환로 255라길 9,37.4775821,126.9698744,의류,사당1동,의류수거함
서울특별시 동작구 남부순환로 255마길 12,37.4775871,126.970761,의류,사당1동,의류수거함
서울특별시 동작구 남부순환로 255마길 29,37.4784224,126.9713978,의류,사당1동,의류수거함
서울특별시 동작구 남부순환로 255다길 22,37.4775747,126.9715055,의류,사당1동,의류수거함
서울특별시 동작구 남부순환로 257길 30,37.4780257,126.9725165,의류,사당1동,의류수거함
서울특별시 동작구 남부순환로 265길 58,37.4782957,126.974627,의류,사당1동,의류수거함
서울특별시 동작구 사당로 20길 109,37.4787135,126.9747032,의류,사당1동,의류수거함
서울특별시 동작구 남부순환로 269길 124,37.4790299,126.9732368,의류,사당1동,의류수거함
서울특별시 동작구 사당로 20바길 31,37.4790448,126.9730202,의류,사당1동,의류수거함
서울특별시 동작구 남부순환로 269길 102,37.4797527,126.9741529,의류,사당1동,의류수거함
서울특별시 동작구 남부순환로 269길 87,37.4792387,126.9746979,의류,사당1동,의류수거함
서울특별시 동작구 사당로 22나길 36,37.4805874,126.9750922,의류,사당1동,의류수거함
서울특별시 동작구 동작대로 41길 4,37.4961777,126.9820928,의류,사당2동,의류수거함
서울특별시 동작구 동작대로 39가길 31,37.4942814,126.9794271,의류,사당2동,의류수거함
서울특별시 동작구 동작대로 35아길 17,37.4932905,126.9787174,의류,사당2동,의류수거함
서울특별시 동작구 동작대로 35길 71,37.4924694,126.9790011,의류,사당2동,의류수거함
서울특별시 동작구 동작대로 35가길 96,37.4925617,126.9772563,의류,사당2동,의류수거함
서울특별시 동작구 동작대로 33바길 33,37.4918545,126.9772096,의류,사당2동,의류수거함
서울특별시 동작구 동작대로 35가길 55,37.4912932,126.9787489,의류,사당2동,의류수거함
서울특별시 동작구 동작대로 35가길 49,37.4911411,126.97902,의류,사당2동,의류수거함
서울특별시 동작구 동작대로 35가길 42,37.4909633,126.9794874,의류,사당2동,의류수거함
서울특별시 동작구 동작대로 33가길 27,37.4908128,126.9817478,의류,사당2동,의류수거함
서울특별시 동작구 동작대로 29길 52  사당2동주민센터 옆(2개),37.4886832,126.9792494,의류,사당2동,의류수거함
서울특별시 동작구 동작대로 27길 61  남일교회 교육관 부근,37.48816,126.9789428,의류,사당2동,의류수거함
서울특별시 동작구 동작대로 25길 54,37.4850291,126.9795923,의류,사당2동,의류수거함
서울특별시 동작구 사당로 29나길 7,37.4857381,126.9787066,의류,사당2동,의류수거함
서울특별시 동작구 사당로 29다길 38,37.4865789,126.9781495,의류,사당3동,의류수거함
서울특별시 동작구 사당로 29다길 83,37.4876459,126.9759574,의류,사당3동,의류수거함
서울특별시 동작구 사당로 29길 80,37.4871957,126.976127,의류,사당3동,의류수거함
서울특별시 동작구 사당로 29길 26     (2개),37.4855732,126.9783325,의류,사당3동,의류수거함
서울특별시 동작구 사당로 27길 203,37.4910383,126.9711828,의류,사당3동,의류수거함
서울특별시 동작구 사당로 27길 237   사당종합체육관 지하주차장 입구,37.4921456,126.969871,의류,사당3동,의류수거함
서울특별시 동작구 사당로 27길 221,37.4915656,126.9704608,의류,사당3동,의류수거함
서울특별시 동작구 사당로 23길 205,37.4911078,126.9702631,의류,사당3동,의류수거함
서울특별시 동작구 사당로 23길 221,37.4915141,126.9694197,의류,사당3동,의류수거함
서울특별시 동작구 사당로 23사길 38,37.4912251,126.9689647,의류,사당3동,의류수거함
서울특별시 동작구 사당로 23바길 30-5,37.4905964,126.9698361,의류,사당3동,의류수거함
서울특별시 동작구 사당로 23바길 28,37.4903493,126.9698694,의류,사당3동,의류수거함
서울특별시 동작구 사당로 17길 65,37.4858776,126.9725611,의류,사당3동,의류수거함
서울특별시 동작구 사당로 17길 45,37.4850267,126.9730273,의류,사당3동,의류수거함
서울특별시 동작구 사당로 13길 83,37.4873243,126.9704145,의류,사당3동,의류수거함
서울특별시 동작구 사당로 9다길 30-6,37.4870902,126.9700789,의류,사당3동,의류수거함
서울특별시 동작구 사당로 9다길 22,37.4867597,126.9700886,의류,사당3동,의류수거함
서울특별시 동작구 사당로 9나길 1,37.4857927,126.9704165,의류,사당3동,의류수거함
서울특별시 동작구 사당로 9길 14,37.4860958,126.9704976,의류,사당3동,의류수거함
서울특별시 동작구 사당로 9가길 15,37.4859777,126.9696092,의류,사당3동,의류수거함
서울특별시 동작구 사당로 9가길 36,37.4868024,126.9691527,의류,사당3동,의류수거함
서울특별시 동작구 사당로 13길 54,37.4863935,126.9716606,의류,사당3동,의류수거함
서울특별시 동작구 사당로 13길 24,37.4852044,126.972383,의류,사당3동,의류수거함
서울특별시 동작구 사당로 20다길 34,37.4794729,126.9722401,의류,사당4동,의류수거함
서울특별시 동작구 사당로 20사길 22,37.4797752,126.9730521,의류,사당4동,의류수거함
서울특별시 동작구 사당로 20바길 18-1,37.4800066,126.9737926,의류,사당4동,의류수거함
서울특별시 동작구 사당로 20다길 3,37.481488,126.9742772,의류,사당4동,의류수거함
서울특별시 동작구 사당로 20다길 15,37.4806165,126.9736278,의류,사당4동,의류수거함
서울특별시 동작구 사당로 22나길 69,37.480545,126.9733284,의류,사당4동,의류수거함
서울특별시 동작구 동작대로 15길 125,37.4826718,126.974699,의류,사당4동,의류수거함
서울특별시 동작구 사당로 20가길 28,37.4823012,126.9739591,의류,사당4동,의류수거함
서울특별시 동작구 사당로 16길 121,37.4785255,126.9707305,의류,사당4동,의류수거함
서울특별시 동작구 사당로 16길 107,37.479111,126.9710501,의류,사당4동,의류수거함
서울특별시 동작구 사당로 16자길 36,37.4798484,126.9698019,의류,사당4동,의류수거함
서울특별시 동작구 사당로 16사길 54,37.4800039,126.9694799,의류,사당4동,의류수거함
서울특별시 동작구 사당로 16사길 39,37.4802081,126.9702628,의류,사당4동,의류수거함
서울특별시 동작구 사당로 16아길 46,37.4806742,126.9693539,의류,사당4동,의류수거함
서울특별시 동작구 사당로 14길 87,37.4805337,126.9697333,의류,사당4동,의류수거함
서울특별시 동작구 사당로 16아길 20,37.4808806,126.9706946,의류,사당4동,의류수거함
서울특별시 동작구 사당로 14길 40-9,37.4826494,126.9704681,의류,사당4동,의류수거함
서울특별시 동작구 사당로 16마길 36,37.4821032,126.9702323,의류,사당4동,의류수거함
서울특별시 동작구 사당로 16라길 17,37.4822852,126.9699139,의류,사당4동,의류수거함
서울특별시 동작구 사당로 16라길 27,37.4819825,126.9696479,의류,사당4동,의류수거함
서울특별시 동작구 사당로 16마길 24,37.4820563,126.9710835,의류,사당4동,의류수거함
서울특별시 동작구 사당로 9가길 15,37.4859777,126.9696092,의류,사당5동,의류수거함
서울특별시 동작구 사당로 16다길 102,37.4847259,126.968216,의류,사당5동,의류수거함
서울특별시 동작구 사당로 2자길 28,37.4888381,126.9643971,의류,사당5동,의류수거함
서울특별시 동작구 사당로 2자길 6,37.4897689,126.9646947,의류,사당5동,의류수거함
서울특별시 동작구 사당로 2길 52,37.4912365,126.964072,의류,사당5동,의류수거함
서울특별시 동작구 사당로 2사길 8,37.4915142,126.9635723,의류,사당5동,의류수거함
서울특별시 동작구 사당로 2사길 7(2set),37.4907984,126.96393,의류,사당5동,의류수거함
서울특별시 동작구 사당로 2라길 63,37.4902555,126.9636142,의류,사당5동,의류수거함
서울특별시 동작구 사당로 2라길 83,37.4895817,126.9639517,의류,사당5동,의류수거함
서울특별시 동작구 사당로 2자길 18,37.4891509,126.9644755,의류,사당5동,의류수거함
서울특별시 동작구 사당로 2자길 139(2set),37.4891509,126.9644755,의류,사당5동,의류수거함
서울특별시 동작구 사당로 2자길 49,37.4891509,126.9644755,의류,사당5동,의류수거함
서울특별시 동작구 사당로 8나길 24,37.4832444,126.9672832,의류,사당5동,의류수거함
서울특별시 동작구 사당로 8나길 12,37.4836877,126.9678719,의류,사당5동,의류수거함
서울특별시 동작구 사당로 8길 8,37.4848796,126.9694314,의류,사당5동,의류수거함
서울특별시 동작구 사당로 10길 18,37.4844598,126.9693295,의류,사당5동,의류수거함
서울특별시 동작구 사당로 16가길 71,37.4842551,126.9697069,의류,사당5동,의류수거함
서울특별시 동작구 사당로 2차길 2,37.4877921,126.9648595,의류,사당5동,의류수거함
